,address,lat,long
9167,667B PUNGGOL DR,1.402110703,103.9149166
7152,667C JURONG WEST ST 65,1.341148421,103.7022957
7046,667D JURONG WEST ST 65,1.341877297,103.7022037
1940,668 CHANDER RD,1.30758124,103.8514782
7245,668 CHOA CHU KANG CRES,1.401740738,103.7494962
3898,668 HOUGANG AVE 8,1.373480335,103.8835811
5993,668 JLN DAMAI,1.333336283,103.908903
7211,668 WOODLANDS RING RD,1.439024834,103.7983081
9270,668A EDGEFIELD PLAINS,1.405018801,103.9124119
7184,668A JURONG WEST ST 64,1.341831445,103.7028808
9234,668B EDGEFIELD PLAINS,1.404782919,103.9129785
7153,668B JURONG WEST ST 64,1.341927501,103.7033861
7185,668C JURONG WEST ST 64,1.341332844,103.703404
7154,668D JURONG WEST ST 64,1.341257872,103.7030009
6745,669 CHOA CHU KANG CRES,1.402923616,103.7482687
3597,669 HOUGANG AVE 8,1.373370225,103.8840994
6120,669 JLN DAMAI,1.333087263,103.9084048
7134,669 WOODLANDS RING RD,1.438397594,103.7985403
9243,669A EDGEFIELD PLAINS,1.404909749,103.9139695
7355,669A JURONG WEST ST 64,1.342892717,103.7031361
9242,669B EDGEFIELD PLAINS,1.404536069,103.9140128
7544,669B JURONG WEST ST 64,1.342849657,103.7028043
7511,669C JURONG WEST ST 64,1.343507819,103.7028158
7402,669D JURONG WEST ST 64,1.343430833,103.7032581
1183,67 BEDOK STH AVE 3,1.318974103,103.9440762
2197,67 C'WEALTH DR,1.298799808,103.7962589
515,67 CIRCUIT RD,1.325848576,103.8879265
6031,67 KALLANG BAHRU,1.321394464,103.8693362
759,67 MARINE DR,1.304457437,103.9096029
2279,67 TELOK BLANGAH DR,1.274636589,103.8096328
6844,670 CHOA CHU KANG CRES,1.40297793,103.747753
3991,670 HOUGANG AVE 8,1.373026896,103.8847732
6063,670 JLN DAMAI,1.332518718,103.9082833
7446,670 WOODLANDS DR 71,1.438826354,103.7992974
6886,670A CHOA CHU KANG CRES,1.402678963,103.7475625
9214,670A EDGEFIELD PLAINS,1.405383412,103.9129608
7735,670A JURONG WEST ST 65,1.344097248,103.7028606
9235,670B EDGEFIELD PLAINS,1.40532418,103.9132807
9217,670C EDGEFIELD PLAINS,1.405342858,103.9139333
6642,671 CHOA CHU KANG CRES,1.402555018,103.7480217
3567,671 HOUGANG AVE 8,1.373063923,103.8838135
6097,671 JLN DAMAI,1.332453427,103.9088722
7239,671 WOODLANDS DR 71,1.439059641,103.7987748
6814,671A CHOA CHU KANG CRES,1.402098627,103.7478974
9188,671A EDGEFIELD PLAINS,1.406059242,103.9120207
7826,671A JURONG WEST ST 65,1.344046608,103.7023611
8167,671A KLANG LANE,1.308820696,103.8520653
9432,671A YISHUN AVE 4,1.41897568,103.8423334
9202,671B EDGEFIELD PLAINS,1.406191183,103.9116993
8206,671B JURONG WEST ST 65,1.343959799,103.7018955
7729,671B KLANG LANE,1.309232901,103.8523607
9467,671B YISHUN AVE 4,1.418783418,103.8427608
8208,671C JURONG WEST ST 65,1.343872989,103.7014299
6922,672 CHOA CHU KANG CRES,1.402151665,103.7474959
3652,672 HOUGANG AVE 8,1.372568278,103.8840382
6021,672 JLN DAMAI,1.33207913,103.9087571
7267,672 WOODLANDS DR 71,1.439485644,103.7997533
6974,672A CHOA CHU KANG CRES,1.401893206,103.747365
9152,672A EDGEFIELD PLAINS,1.406414151,103.9126204
7757,672A JURONG WEST ST 65,1.343724747,103.7009391
7730,672A KLANG LANE,1.308490524,103.8525463
9500,672A YISHUN AVE 4,1.418752672,103.8413886
7175,672B CHOA CHU KANG CRES,1.401960214,103.7470106
9166,672B EDGEFIELD PLAINS,1.40665275,103.9123125
7774,672B KLANG LANE,1.309037039,103.8528477
9656,672B YISHUN AVE 4,1.418590807,103.8418239
9150,672C EDGEFIELD PLAINS,1.407437024,103.9111965
9664,672C YISHUN AVE 4,1.418360939,103.8426507
9112,672D EDGEFIELD PLAINS,1.407590312,103.9109236
6641,673 CHOA CHU KANG CRES,1.401328025,103.7481361
3149,673 HOUGANG AVE 8,1.372519645,103.8848302
7140,673 WOODLANDS DR 71,1.439188082,103.8000679
6884,673A CHOA CHU KANG CRES,1.401014168,103.7475242
9168,673A EDGEFIELD PLAINS,1.406676722,103.9116133
7350,673A JURONG WEST ST 65,1.344265182,103.7012495
9657,673A YISHUN AVE 4,1.419999161,103.8419991
9151,673B EDGEFIELD PLAINS,1.406977629,103.9110415
7841,673B JURONG WEST ST 65,1.34439825,103.7016635
9658,673B YISHUN AVE 4,1.420611271,103.8421833
9134,673C EDGEFIELD PLAINS,1.407221594,103.9105919
7796,673C JURONG WEST ST 65,1.344712135,103.7013131
9712,673C YISHUN AVE 4,1.421048942,103.8422065
6790,674 CHOA CHU KANG CRES,1.401553764,103.7469941
3114,674 HOUGANG AVE 8,1.372172878,103.8846458
7323,674A CHOA CHU KANG CRES,1.401638827,103.7465353
7667,674A JURONG WEST ST 65,1.344461337,103.7023153
9666,674A YISHUN AVE 4,1.420642997,103.843114
7822,674B JURONG WEST ST 65,1.345133732,103.7020602
9713,674B YISHUN AVE 4,1.421072548,103.8431171
6767,675 CHOA CHU KANG CRES,1.401346557,103.7459906
3115,675 HOUGANG AVE 8,1.371888953,103.8843633
8336,675A JURONG WEST ST 64,1.34542577,103.7034646
9710,675A YISHUN AVE 4,1.419458324,103.8430917
8498,675B JURONG WEST ST 64,1.345753081,103.7036418
9654,675B YISHUN AVE 4,1.418995085,103.8429494
9653,675C YISHUN AVE 4,1.419428068,103.8421813
9652,675D YISHUN AVE 4,1.419737575,103.8427031
6812,676 CHOA CHU KANG CRES,1.401916291,103.7461883
3249,676 HOUGANG AVE 8,1.371535286,103.8842232
6813,676A CHOA CHU KANG CRES,1.402000843,103.7466849
8499,676A JURONG WEST ST 64,1.345957186,103.7045391
9307,676A PUNGGOL DR,1.404827091,103.9098707
9711,676A YISHUN RING RD,1.421452423,103.8433279
8475,676B JURONG WEST ST 64,1.346002188,103.7041892
9319,676B PUNGGOL DR,1.404810596,103.9102781
9670,676B YISHUN RING RD,1.421557611,103.842782
9309,676C PUNGGOL DR,1.405331433,103.9105868
9669,676C YISHUN RING RD,1.421485248,103.8424762
9318,676D PUNGGOL DR,1.405640867,103.9109233
6941,677 CHOA CHU KANG CRES,1.401510215,103.7454819
3831,677 HOUGANG AVE 8,1.371184632,103.8842546
6659,677 WOODLANDS AVE 6,1.439386151,103.8017065
8413,677A JURONG WEST ST 64,1.345630476,103.705038
9286,677A PUNGGOL DR,1.405289642,103.9092041
9655,677A YISHUN RING RD,1.421976911,103.8433173
8329,677B JURONG WEST ST 64,1.34542751,103.7045027
9320,677B PUNGGOL DR,1.405364683,103.909509
9668,677B YISHUN RING RD,1.422099812,103.842666
8427,677C JURONG WEST ST 64,1.345352692,103.70496
9371,677C PUNGGOL DR,1.405650635,103.9097496
9667,677C YISHUN RING RD,1.422032789,103.8420627
9340,677D PUNGGOL DR,1.405880448,103.9101587
6973,678 CHOA CHU KANG CRES,1.401710702,103.7440927
3796,678 HOUGANG AVE 8,1.370840764,103.8842364
6614,678 WOODLANDS AVE 6,1.439983666,103.8012931
8477,678A JURONG WEST ST 64,1.345080096,103.7044007
9262,678A PUNGGOL DR,1.405662132,103.908719
8535,678B JURONG WEST ST 64,1.345128195,103.7038974
9289,678B PUNGGOL DR,1.405761701,103.90884
8352,678C JURONG WEST ST 64,1.344806186,103.7038386
9308,678C PUNGGOL DR,1.406211791,103.9093728
8500,678D JURONG WEST ST 64,1.344864896,103.7033954
6942,679 CHOA CHU KANG CRES,1.402482888,103.7444732
4122,679 HOUGANG AVE 8,1.371463501,103.8847446
6660,679 WOODLANDS AVE 6,1.439923451,103.8020153
7569,679A JURONG WEST CTRL 1,1.344267256,103.7058337
9240,679A PUNGGOL DR,1.405911563,103.9082882
7278,679B JURONG WEST CTRL 1,1.343908209,103.7060553
9238,679B PUNGGOL DR,1.40631693,103.908463
7219,679C JURONG WEST CTRL 1,1.343923157,103.7063956
9239,679C PUNGGOL DR,1.406413808,103.9088057
2820,68 BEDOK STH AVE 3,1.318750888,103.9433639
2032,68 C'WEALTH DR,1.298984374,103.7960772
6746,68 CIRCUIT RD,1.325468011,103.8880774
3303,68 DAKOTA CRES,,
728,68 GEYLANG BAHRU,1.321953855,103.8698434
7299,68 REDHILL CL,1.28687207,103.8160261
1232,68 TELOK BLANGAH HTS,1.275159158,103.8101385
7040,680 CHOA CHU KANG CRES,1.403336108,103.7451317
3540,680 HOUGANG AVE 8,1.371950341,103.8853193
6661,680 WOODLANDS AVE 6,1.439632618,103.8021216
7512,680A JURONG WEST CTRL 1,1.344623934,103.7055601
7354,680B JURONG WEST CTRL 1,1.34500408,103.7053315
7186,680C JURONG WEST CTRL 1,1.345216268,103.7055248
6943,681 CHOA CHU KANG CRES,1.403043344,103.7455898
4209,681 HOUGANG AVE 8,1.37311063,103.8856366
3079,681 RACE COURSE RD,1.313720674,103.8552727
7303,681A JURONG WEST CTRL 1,1.344408627,103.7051952
7137,681A WOODLANDS DR 62,1.439533541,103.8037973
7193,681B JURONG WEST CTRL 1,1.344817733,103.7049526
7138,681B WOODLANDS DR 62,1.439324705,103.8033241
7187,681C JURONG WEST CTRL 1,1.34449473,103.7047605
7236,681C WOODLANDS DR 62,1.439788661,103.8031201
7169,681D WOODLANDS DR 62,1.439999661,103.8035924
6944,682 CHOA CHU KANG CRES,1.402510538,103.7452912
4466,682 HOUGANG AVE 4,1.373618304,103.8857489
2996,682 RACE COURSE RD,1.314277695,103.8556456
9554,682A EDGEDALE PLAINS,1.403547749,103.9162913
7458,682A JURONG WEST CTRL 1,1.343994515,103.7053963
6831,682A WOODLANDS DR 62,1.44031863,103.8032847
9565,682B EDGEDALE PLAINS,1.403411731,103.915952
7510,682B JURONG WEST CTRL 1,1.343622212,103.7056661
7108,682B WOODLANDS DR 62,1.440523773,103.8037471
9556,682C EDGEDALE PLAINS,1.403619895,103.9155247
7155,682C JURONG WEST CTRL 1,1.343152907,103.7053946
7107,682C WOODLANDS DR 73,1.440755494,103.8042641
7081,682D WOODLANDS DR 73,1.440960638,103.8047265
4513,683 HOUGANG AVE 8,1.373321226,103.8863655
2920,683 TESSENSOHN RD,1.314458536,103.8560192
7840,683A CHOA CHU KANG CRES,1.403854804,103.7454925
9555,683A EDGEDALE PLAINS,1.404263444,103.9153714
7249,683A JURONG WEST CTRL 1,1.342609031,103.7048478
7106,683A WOODLANDS DR 62,1.440097906,103.8028926
7775,683B CHOA CHU KANG CRES,1.403766711,103.7462579
9566,683B EDGEDALE PLAINS,1.404701058,103.9149881
7250,683B JURONG WEST CTRL 1,1.342971567,103.7047605
7170,683B WOODLANDS DR 62,1.440997522,103.8028496
7817,683C CHOA CHU KANG CRES,1.404678619,103.7463149
9564,683C EDGEDALE PLAINS,1.404073549,103.9146487
7221,683C JURONG WEST ST 64,1.343334426,103.7047012
7141,683C WOODLANDS DR 62,1.441115099,103.8033479
7139,683D WOODLANDS DR 62,1.440746753,103.8031394
4555,684 HOUGANG AVE 8,1.373958405,103.8868985
2858,684 RACE COURSE RD,1.314307076,103.8566595
7751,684A CHOA CHU KANG CRES,1.404006084,103.7467671
9569,684A EDGEDALE PLAINS,1.402793795,103.9158786
7156,684A JURONG WEST ST 64,1.343998374,103.7039272
7237,684A WOODLANDS DR 73,1.441131263,103.8051481
7793,684B CHOA CHU KANG CRES,1.403899578,103.7472363
9568,684B EDGEDALE PLAINS,1.403027132,103.9150056
7188,684B JURONG WEST ST 64,1.343839994,103.7042166
7238,684B WOODLANDS DR 73,1.441837236,103.8047664
7926,684C CHOA CHU KANG CRES,1.404543658,103.7472827
9557,684C EDGEDALE PLAINS,1.403492387,103.9147653
7189,684C JURONG WEST ST 64,1.343586592,103.704503
6741,684C WOODLANDS DR 62,1.441401719,103.8039982
7662,684D CHOA CHU KANG CRES,1.404678203,103.7468001
9567,684D EDGEDALE PLAINS,1.403651736,103.9140948
7171,684D WOODLANDS DR 73,1.441357917,103.8045082
3504,685 HOUGANG ST 61,1.37499003,103.8859822
2994,685 RACE COURSE RD,1.314005835,103.8568313
7776,685A CHOA CHU KANG CRES,1.403781024,103.7476626
7190,685A JURONG WEST ST 64,1.343258376,103.7041601
7731,685B CHOA CHU KANG CRES,1.403637377,103.7481769
7191,685B JURONG WEST ST 64,1.342920389,103.7041688
7945,685B WOODLANDS DR 73,1.441333428,103.8061362
7839,685C CHOA CHU KANG CRES,1.403494282,103.7486772
7220,685C JURONG WEST CTRL 1,1.342554595,103.7041676
7857,685C WOODLANDS DR 73,1.441687759,103.8057888
2914,686 HOUGANG ST 61,1.375745444,103.8854128
7752,686A CHOA CHU KANG CRES,1.404389567,103.7478564
7276,686A JURONG WEST CTRL 1,1.341748418,103.7047943
7879,686A WOODLANDS DR 73,1.442135963,103.8056199
7864,686B CHOA CHU KANG CRES,1.404664799,103.7485045
7302,686B JURONG WEST CTRL 1,1.341961793,103.7045422
7993,686B WOODLANDS DR 73,1.44263057,103.8063127
7590,686C CHOA CHU KANG CRES,1.404683696,103.749002
7251,686C JURONG WEST CTRL 1,1.342266095,103.7043093
7976,686C WOODLANDS DR 73,1.442144832,103.80687
7865,686D CHOA CHU KANG CRES,1.404117446,103.748355
3429,687 HOUGANG ST 61,1.37622545,103.8850729
6593,687 JURONG WEST CTRL 1,1.341532478,103.7056699
7866,687A CHOA CHU KANG DR,1.404511017,103.7501613
7946,687A WOODLANDS DR 75,1.441004308,103.8072233
7777,687B CHOA CHU KANG DR,1.404405693,103.7506689
7917,687B WOODLANDS DR 75,1.441885395,103.8071619
7818,687C CHOA CHU KANG DR,1.403685594,103.751205
7858,687C WOODLANDS DR 75,1.44180898,103.8063724
7707,687D CHOA CHU KANG DR,1.403685808,103.7515813
3425,688 HOUGANG ST 61,1.376161791,103.8855498
6558,688 JURONG WEST CTRL 1,1.34110458,103.7053529
7706,688A CHOA CHU KANG DR,1.403963875,103.7505663
7918,688A WOODLANDS DR 75,1.442825199,103.8071977
7753,688B CHOA CHU KANG DR,1.403435938,103.7503369
8120,688B WOODLANDS DR 75,1.443468582,103.8070333
7732,688C CHOA CHU KANG CRES,1.403187592,103.7509912
8058,688C WOODLANDS DR 75,1.443409491,103.8073026
8163,688D WOODLANDS DR 75,1.443419605,103.8076964
8099,688E WOODLANDS DR 75,1.44381514,103.8079451
8121,688F WOODLANDS DR 75,1.444161349,103.8079982
3306,689 HOUGANG ST 61,1.376492074,103.8857719
6559,689 JURONG WEST CTRL 1,1.340835043,103.7060067
7591,689A CHOA CHU KANG DR,1.402989014,103.7503201
7919,689A WOODLANDS DR 75,1.444386293,103.8079254
7733,689B CHOA CHU KANG DR,1.403134828,103.7497931
7994,689B WOODLANDS DR 75,1.444469428,103.8083975
7920,689C WOODLANDS DR 75,1.444812046,103.8084061
8057,689D WOODLANDS DR 75,1.444285016,103.8087419
7859,689E WOODLANDS DR 75,1.443920453,103.8086742
7834,689F WOODLANDS DR 75,1.443578567,103.8087712
139,69 BEDOK STH AVE 3,1.319350264,103.9436324
4178,69 C'WEALTH DR,1.299257847,103.7961574
1287,69 CIRCUIT RD,1.325023293,103.8874615
1004,69 LOR 4 TOA PAYOH,1.334180885,103.8527069
739,69 MOULMEIN RD,1.318951762,103.850518
7272,69 REDHILL CL,1.287016529,103.8163748
368,69 TELOK BLANGAH HTS,1.275583428,103.810314
3569,690 HOUGANG ST 61,1.376932057,103.885697
6650,690 JURONG WEST CTRL 1,1.341357488,103.7067075
7884,690A CHOA CHU KANG CRES,1.402776276,103.7515399
8026,690A WOODLANDS DR 75,1.443584175,103.8084073
8031,690B CHOA CHU KANG CRES,1.403183777,103.7518731
8110,690B WOODLANDS DR 75,1.443295516,103.8081682
7819,690C CHOA CHU KANG CRES,1.402648913,103.7519318
8098,690C WOODLANDS DR 75,1.442982353,103.8079789
7952,690D CHOA CHU KANG CRES,1.401962037,103.7519872
8042,690D WOODLANDS DR 75,1.442615966,103.8078522
8086,690E WOODLANDS DR 75,1.442165494,103.8080407
8077,690F WOODLANDS DR 75,1.442685987,103.8074331
3625,691 HOUGANG ST 61,1.376717633,103.8865289
6609,691 JURONG WEST CTRL 1,1.341770677,103.7063128
8061,691A CHOA CHU KANG CRES,1.401157798,103.7514717
9642,691A WOODLANDS DR 73,1.440303606,103.8066604
8013,691B CHOA CHU KANG CRES,1.40162672,103.7515776
9641,691B WOODLANDS DR 73,1.440299614,103.8058925
9644,691C WOODLANDS DR 73,1.439814551,103.8060413
9643,691D WOODLANDS DR 73,1.439516225,103.8056877
4032,692 HOUGANG ST 61,1.376647194,103.8867716
6513,692 JURONG WEST CTRL 1,1.342271841,103.706612
8012,692A CHOA CHU KANG CRES,1.400209214,103.7512714
7778,692B CHOA CHU KANG CRES,1.40067816,103.7513772
3467,693 HOUGANG ST 61,1.37669797,103.887541
6464,693 JURONG WEST CTRL 1,1.342900336,103.7061852
9631,693A WOODLANDS AVE 6,1.438781764,103.8037078
9632,693B WOODLANDS AVE 6,1.438506059,103.8042506
9638,693C WOODLANDS AVE 6,1.438099633,103.8044299
3468,694 HOUGANG ST 61,1.376063642,103.8879392
6493,694 JURONG WEST CTRL 1,1.343025811,103.7068796
9633,694A WOODLANDS DR 62,1.43905184,103.8043957
9639,694B WOODLANDS DR 62,1.439139299,103.8049768
9634,694C WOODLANDS DR 62,1.438822731,103.8057142
9640,694D WOODLANDS DR 62,1.438602584,103.8050912
3465,695 HOUGANG ST 61,1.376314852,103.8874736
6465,695 JURONG WEST CTRL 1,1.34256318,103.7074222
3355,696 HOUGANG ST 61,1.375964495,103.8874236
6466,696 JURONG WEST CTRL 1,1.34211081,103.7074774
3430,697 HOUGANG ST 61,1.375540338,103.8874751
9317,697A JURONG WEST CTRL 3,1.341034437,103.708341
9337,697B JURONG WEST CTRL 3,1.340679309,103.7084455
9444,697C JURONG WEST CTRL 3,1.340472364,103.7083547
3466,698 HOUGANG ST 61,1.37506139,103.8869105
6923,698A HOUGANG ST 61,1.375013784,103.8873377
9396,698A JURONG WEST CTRL 3,1.341091608,103.7080237
7001,698B HOUGANG ST 61,1.374806815,103.8877085
9303,698B JURONG WEST CTRL 3,1.340651295,103.7075062
7094,698C HOUGANG ST 52,1.375251968,103.888186
9304,698C JURONG WEST CTRL 3,1.340280167,103.707599
7022,698D HOUGANG ST 52,1.375637044,103.8887392
6948,699 HOUGANG ST 52,1.375920656,103.8891903
6949,699A HOUGANG ST 52,1.376972117,103.8888641
6815,699B HOUGANG ST 52,1.376702901,103.888277
6946,699C HOUGANG ST 52,1.37644095,103.8885273
8274,6A BOON TIONG RD,1.286835248,103.8313476
8318,6B BOON TIONG RD,1.286545996,103.8308245
2951,7 BEDOK STH AVE 2,1.322815443,103.9354552
8597,7 BOON KENG RD,1.316789225,103.8617819
5942,7 C'WEALTH AVE,1.306456477,103.7947656
337,7 EVERTON PK,1.277042412,103.839265
846,7 GHIM MOH RD,1.311288236,103.7872306
2153,7 HAIG RD,1.313806612,103.8969105
1896,7 HILLVIEW AVE,,
2289,7 HOUGANG AVE 3,1.362327219,103.8935108
2180,7 JLN BATU,1.302370026,103.8835964
4946,7 JLN BT MERAH,1.287300521,103.8079883
374,7 KIM TIAN PL,1.283485112,103.8270438
6656,7 LOR 7 TOA PAYOH,1.338053697,103.8572869
1767,7 LOR LEW LIAN,1.34915703,103.8770069
765,7 MARINE TER,1.304097943,103.9172754
1827,7 MARSILING DR,1.441669065,103.7767334
7638,7 PINE CL,1.307675732,103.882412
3891,7 REDHILL CL,1.284916553,103.8176254
3606,7 SELETAR WEST FARMWAY 6,,
2610,7 ST. GEORGE'S LANE,1.323700389,103.8590569
1659,7 TEBAN GDNS RD,,
3535,7 TECK WHYE AVE,1.381474449,103.7545215
303,7 TELOK BLANGAH CRES,1.278361373,103.819384
1243,7 TG PAGAR PLAZA,1.277120122,103.8431177
3733,7 TIONG BAHRU RD,1.28613832,103.8310699
3772,7 TOH YI DR,1.337373144,103.7750432
9327,7 UPP ALJUNIED LANE,1.33471455,103.8787083
2454,7 YUNG KUANG RD,,
1148,70 BEDOK STH RD,1.319969435,103.9428186
3393,70 C'WEALTH DR,1.299440498,103.7961571
6676,70 CIRCUIT RD,1.325195913,103.88804
3165,70 LOR 4 TOA PAYOH,1.334448749,103.8523333
7082,70 REDHILL CL,1.286726327,103.8167005
5708,700 PASIR RIS DR 10,1.380266008,103.9383197
7680,700A ANG MO KIO AVE 6,1.369971289,103.8460765
7726,700B ANG MO KIO AVE 6,1.369410498,103.8460598
7475,700C ANG MO KIO AVE 6,1.369441594,103.8464882
2950,701 BEDOK RESERVOIR RD,1.337641561,103.9189062
5154,701 CHOA CHU KANG ST 53,1.391653945,103.7462207
2434,701 HOUGANG AVE 2,1.366125022,103.8899609
5501,701 JURONG WEST ST 71,1.342315475,103.6952811
5738,701 PASIR RIS DR 10,1.379965919,103.9379322
6207,701 TAMPINES ST 71,1.356171829,103.9367989
1265,701 WEST COAST RD,1.307636565,103.7613259
6111,701 WOODLANDS DR 40,1.441805575,103.7960735
1051,701 YISHUN AVE 5,1.429954557,103.8288352
6309,702 ANG MO KIO AVE 8,1.369767934,103.8475795
173,702 BEDOK RESERVOIR RD,1.337236504,103.9189244
5594,702 CHOA CHU KANG ST 53,1.391799945,103.7456212
2435,702 HOUGANG AVE 2,1.365758495,103.8897201
4420,702 JURONG WEST ST 71,1.341985271,103.6953056
5709,702 PASIR RIS DR 10,1.38023204,103.9375665
6259,702 TAMPINES ST 71,1.356172537,103.9374799
445,702 WEST COAST RD,1.307266926,103.7611077
6186,702 WOODLANDS DR 40,1.441865182,103.7965137
8254,702 YISHUN AVE 5,1.429815405,103.8294672
1884,703 BEDOK RESERVOIR RD,1.337165074,103.9198931
5613,703 CHOA CHU KANG ST 53,1.391317675,103.7459308
2160,703 HOUGANG AVE 2,1.36553096,103.8894606
4890,703 JURONG WEST ST 71,1.341630323,103.6958322
5710,703 PASIR RIS DR 10,1.380391611,103.9371632
6289,703 TAMPINES ST 71,1.356878479,103.9377392
446,703 WEST COAST RD,1.306748962,103.7606336
6085,703 WOODLANDS DR 40,1.440956563,103.7965766
1835,703 YISHUN AVE 5,1.429584898,103.8288511
6019,704 ANG MO KIO AVE 8,1.370407121,103.8472307
2361,704 BEDOK RESERVOIR RD,1.336354906,103.9202036
5614,704 CHOA CHU KANG ST 53,1.390443299,103.745744
2158,704 HOUGANG AVE 2,1.364923196,103.8893795
5733,704 JURONG WEST ST 71,1.34079663,103.6951834
5682,704 PASIR RIS DR 10,1.380783842,103.9372793
6260,704 TAMPINES ST 71,1.356557204,103.93716
447,704 WEST COAST RD,1.306347506,103.760538
6086,704 WOODLANDS DR 40,1.440580613,103.796236
1834,704 YISHUN AVE 5,1.429234208,103.8288806
6042,705 ANG MO KIO AVE 8,1.37043723,103.8475155
1555,705 BEDOK NTH RD,1.336636818,103.9189953
5615,705 CHOA CHU KANG ST 53,1.390363253,103.7461244
449,705 CLEMENTI WEST ST 2,1.305664208,103.7606507
2848,705 HOUGANG AVE 2,1.365649035,103.888264
5819,705 JURONG WEST ST 71,1.340736057,103.6947869
5683,705 PASIR RIS DR 10,1.380585657,103.9377478
6261,705 TAMPINES ST 71,1.357115974,103.9372848
6147,705 WOODLANDS DR 40,1.439756112,103.7961572
8164,705 YISHUN AVE 5,1.42909455,103.8295117
3526,706 BEDOK NTH RD,1.336206911,103.9190168
5638,706 CHOA CHU KANG ST 53,1.390368322,103.7468643
453,706 CLEMENTI WEST ST 2,1.30676076,103.7623631
2442,706 HOUGANG AVE 2,1.365960362,103.8886465
5801,706 JURONG WEST ST 71,1.341229193,103.6943936
5804,706 PASIR RIS DR 10,1.380767978,103.9381485
6234,706 TAMPINES ST 71,1.357503857,103.9375597
6164,706 WOODLANDS DR 40,1.439778457,103.7966868
1050,706 YISHUN AVE 5,1.428866921,103.828909
219,707 BEDOK NTH RD,1.335466498,103.9192884
5671,707 CHOA CHU KANG ST 53,1.390379126,103.7472087
464,707 CLEMENTI WEST ST 2,1.306287483,103.762395
2770,707 HOUGANG AVE 2,1.36627946,103.8888089
5820,707 JURONG WEST ST 71,1.341783047,103.693952
5780,707 PASIR RIS DR 10,1.381325882,103.9382329
6208,707 TAMPINES ST 71,1.357647875,103.936891
6087,707 WOODLANDS DR 40,1.44061702,103.7966466
2227,707 YISHUN AVE 5,1.428934889,103.8277162
218,708 BEDOK NTH RD,1.335036457,103.919312
5566,708 CHOA CHU KANG ST 53,1.391650314,103.7468753
1624,708 CLEMENTI WEST ST 2,1.305718723,103.7621678
2295,708 HOUGANG AVE 2,1.366694185,103.8890931
5483,708 JURONG WEST ST 71,1.342075242,103.6943064
5739,708 PASIR RIS DR 10,1.381185973,103.9389816
6288,708 TAMPINES ST 71,1.357992007,103.9368925
6144,708 WOODLANDS DR 70,1.440058371,103.7973694
8235,708 YISHUN AVE 5,1.428715494,103.8271691
5859,709 ANG MO KIO AVE 8,1.371137208,103.8476623
1172,709 BEDOK RESERVOIR RD,1.335416066,103.9223501
1274,709 CLEMENTI WEST ST 2,1.305330462,103.7620036
2441,709 HOUGANG AVE 2,1.367061427,103.8880773
4325,709 JURONG WEST ST 71,1.342532308,103.6944383
